year,week,state,state_name,disease,cases,incidence_per_capita
1928,03,FL,FLORIDA,SMALLPOX,7,0.49
1928,03,ID,IDAHO,SMALLPOX,3,0.67
1928,03,IL,ILLINOIS,SMALLPOX,27,0.36
1928,03,IN,INDIANA,SMALLPOX,120,3.74
1928,03,KS,KANSAS,SMALLPOX,74,4
1928,03,KY,KENTUCKY,SMALLPOX,28,1.09
1928,03,LA,LOUISIANA,SMALLPOX,20,0.97
1928,03,MA,MASSACHUSETTS,SMALLPOX,3,0.07
1928,03,MD,MARYLAND,SMALLPOX,0,0
1928,03,ME,MAINE,SMALLPOX,0,0
1928,03,MI,MICHIGAN,SMALLPOX,58,1.24
1928,03,MN,MINNESOTA,SMALLPOX,2,0.08
1928,03,MO,MISSOURI,SMALLPOX,51,1.42
1928,03,MS,MISSISSIPPI,SMALLPOX,15,0.76
1928,03,MT,MONTANA,SMALLPOX,32,5.91
1928,03,NC,NORTH CAROLINA,SMALLPOX,175,5.68
1928,03,ND,NORTH DAKOTA,SMALLPOX,5,0.75
1928,03,NE,NEBRASKA,SMALLPOX,37,2.7
1928,03,NJ,NEW JERSEY,SMALLPOX,0,0
1928,03,NM,NEW MEXICO,SMALLPOX,1,0.24
1928,03,NY,NEW YORK,SMALLPOX,9,0.08
1928,03,OH,OHIO,SMALLPOX,17,0.26
1928,03,OK,OKLAHOMA,SMALLPOX,142,6.06
1928,03,OR,OREGON,SMALLPOX,46,4.91
1928,03,PA,PENNSYLVANIA,SMALLPOX,0,0
1928,03,RI,RHODE ISLAND,SMALLPOX,0,0
1928,03,SC,SOUTH CAROLINA,SMALLPOX,15,0.86
1928,03,SD,SOUTH DAKOTA,SMALLPOX,10,1.46
1928,03,TN,TENNESSEE,SMALLPOX,21,0.8
1928,03,TX,TEXAS,SMALLPOX,23,0.41
1928,03,UT,UTAH,SMALLPOX,17,3.37
1928,03,VT,VERMONT,SMALLPOX,0,0
1928,03,WA,WASHINGTON,SMALLPOX,51,3.29
1928,03,WI,WISCONSIN,SMALLPOX,29,0.99
1928,03,WV,WEST VIRGINIA,SMALLPOX,26,1.53
1928,03,WY,WYOMING,SMALLPOX,2,0.91
1928,04,AL,ALABAMA,SMALLPOX,11,0.42
1928,04,AR,ARKANSAS,SMALLPOX,18,0.97
1928,04,AZ,ARIZONA,SMALLPOX,8,1.9
1928,04,CA,CALIFORNIA,SMALLPOX,27,0.51
1928,04,CO,COLORADO,SMALLPOX,18,1.78
1928,04,CT,CONNECTICUT,SMALLPOX,15,0.95
1928,04,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
1928,04,DE,DELAWARE,SMALLPOX,0,0
1928,04,FL,FLORIDA,SMALLPOX,1,0.07
1928,04,GA,GEORGIA,SMALLPOX,0,0
1928,04,IA,IOWA,SMALLPOX,75,3.06
1928,04,ID,IDAHO,SMALLPOX,13,2.9
1928,04,IL,ILLINOIS,SMALLPOX,38,0.5
1928,04,IN,INDIANA,SMALLPOX,93,2.9
1928,04,KS,KANSAS,SMALLPOX,106,5.73
1928,04,KY,KENTUCKY,SMALLPOX,41,1.6
1928,04,LA,LOUISIANA,SMALLPOX,17,0.82
1928,04,MA,MASSACHUSETTS,SMALLPOX,0,0
1928,04,MD,MARYLAND,SMALLPOX,1,0.06
1928,04,ME,MAINE,SMALLPOX,0,0
1928,04,MI,MICHIGAN,SMALLPOX,26,0.56
1928,04,MN,MINNESOTA,SMALLPOX,2,0.08
1928,04,MO,MISSOURI,SMALLPOX,42,1.17
1928,04,MS,MISSISSIPPI,SMALLPOX,22,1.11
1928,04,MT,MONTANA,SMALLPOX,20,3.7
1928,04,NC,NORTH CAROLINA,SMALLPOX,117,3.8
1928,04,ND,NORTH DAKOTA,SMALLPOX,2,0.3
1928,04,NE,NEBRASKA,SMALLPOX,68,4.96
1928,04,NH,NEW HAMPSHIRE,SMALLPOX,0,0
1928,04,NJ,NEW JERSEY,SMALLPOX,1,0.03
1928,04,NM,NEW MEXICO,SMALLPOX,1,0.24
1928,04,NY,NEW YORK,SMALLPOX,5,0.04
1928,04,OH,OHIO,SMALLPOX,21,0.32
1928,04,OK,OKLAHOMA,SMALLPOX,150,6.4
1928,04,OR,OREGON,SMALLPOX,51,5.45
1928,04,PA,PENNSYLVANIA,SMALLPOX,0,0
1928,04,RI,RHODE ISLAND,SMALLPOX,0,0
1928,04,SC,SOUTH CAROLINA,SMALLPOX,10,0.58
1928,04,SD,SOUTH DAKOTA,SMALLPOX,1,0.15
1928,04,TN,TENNESSEE,SMALLPOX,35,1.33
1928,04,TX,TEXAS,SMALLPOX,41,0.72
1928,04,UT,UTAH,SMALLPOX,19,3.77
1928,04,VT,VERMONT,SMALLPOX,0,0
1928,04,WA,WASHINGTON,SMALLPOX,46,2.97
1928,04,WI,WISCONSIN,SMALLPOX,35,1.2
1928,04,WV,WEST VIRGINIA,SMALLPOX,37,2.18
1928,04,WY,WYOMING,SMALLPOX,4,1.82
1928,05,AL,ALABAMA,SMALLPOX,1,0.04
1928,05,AR,ARKANSAS,SMALLPOX,6,0.32
1928,05,AZ,ARIZONA,SMALLPOX,3,0.71
1928,05,CA,CALIFORNIA,SMALLPOX,39,0.73
1928,05,CO,COLORADO,SMALLPOX,24,2.37
1928,05,CT,CONNECTICUT,SMALLPOX,6,0.38
1928,05,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
1928,05,DE,DELAWARE,SMALLPOX,0,0
1928,05,FL,FLORIDA,SMALLPOX,3,0.21
1928,05,GA,GEORGIA,SMALLPOX,0,0
1928,05,IA,IOWA,SMALLPOX,74,3.02
1928,05,ID,IDAHO,SMALLPOX,6,1.34
1928,05,IL,ILLINOIS,SMALLPOX,30,0.4
1928,05,IN,INDIANA,SMALLPOX,140,4.36
1928,05,KS,KANSAS,SMALLPOX,119,6.43
1928,05,KY,KENTUCKY,SMALLPOX,52,2.03
1928,05,LA,LOUISIANA,SMALLPOX,14,0.68
1928,05,MA,MASSACHUSETTS,SMALLPOX,0,0
1928,05,MD,MARYLAND,SMALLPOX,0,0
1928,05,ME,MAINE,SMALLPOX,0,0
1928,05,MI,MICHIGAN,SMALLPOX,39,0.84
1928,05,MN,MINNESOTA,SMALLPOX,5,0.19
1928,05,MO,MISSOURI,SMALLPOX,37,1.03
1928,05,MS,MISSISSIPPI,SMALLPOX,7,0.35
1928,05,MT,MONTANA,SMALLPOX,44,8.13
1928,05,NC,NORTH CAROLINA,SMALLPOX,129,4.19
1928,05,ND,NORTH DAKOTA,SMALLPOX,0,0
1928,05,NE,NEBRASKA,SMALLPOX,40,2.92
1928,05,NH,NEW HAMPSHIRE,SMALLPOX,0,0
1928,05,NJ,NEW JERSEY,SMALLPOX,0,0
1928,05,NM,NEW MEXICO,SMALLPOX,0,0
