year,week,state,state_name,disease,cases,incidence_per_capita
1968,05,CA,CALIFORNIA,MUMPS,523,2.7
1968,05,CO,COLORADO,MUMPS,117,5.52
1968,05,CT,CONNECTICUT,MUMPS,145,4.89
1968,05,DC,DISTRICT OF COLUMBIA,MUMPS,3,0.39
1968,05,DE,DELAWARE,MUMPS,6,1.12
1968,05,FL,FLORIDA,MUMPS,81,1.26
1968,05,HI,HAWAII,MUMPS,24,3.27
1968,05,IA,IOWA,MUMPS,440,15.7
1968,05,IL,ILLINOIS,MUMPS,146,1.33
1968,05,IN,INDIANA,MUMPS,207,4.06
1968,05,KS,KANSAS,MUMPS,30,1.35
1968,05,KY,KENTUCKY,MUMPS,117,3.66
1968,05,LA,LOUISIANA,MUMPS,8,0.22
1968,05,MA,MASSACHUSETTS,MUMPS,490,8.72
1968,05,MD,MARYLAND,MUMPS,31,0.81
1968,05,ME,MAINE,MUMPS,61,6.14
1968,05,MI,MICHIGAN,MUMPS,496,5.7
1968,05,MN,MINNESOTA,MUMPS,11,0.3
1968,05,MO,MISSOURI,MUMPS,16,0.35
1968,05,MT,MONTANA,MUMPS,43,6.14
1968,05,ND,NORTH DAKOTA,MUMPS,43,6.92
1968,05,NE,NEBRASKA,MUMPS,13,0.89
1968,05,NH,NEW HAMPSHIRE,MUMPS,10,1.41
1968,05,NM,NEW MEXICO,MUMPS,31,3.12
1968,05,NV,NEVADA,MUMPS,31,6.68
1968,05,OH,OHIO,MUMPS,115,1.09
1968,05,OR,OREGON,MUMPS,19,0.95
1968,05,RI,RHODE ISLAND,MUMPS,57,6.18
1968,05,SC,SOUTH CAROLINA,MUMPS,3,0.12
1968,05,TN,TENNESSEE,MUMPS,158,4.07
1968,05,TX,TEXAS,MUMPS,311,2.87
1968,05,UT,UTAH,MUMPS,7,0.68
1968,05,VA,VIRGINIA,MUMPS,29,0.64
1968,05,VT,VERMONT,MUMPS,83,19.3
1968,05,WA,WASHINGTON,MUMPS,356,10.89
1968,05,WV,WEST VIRGINIA,MUMPS,156,8.85
1968,05,WY,WYOMING,MUMPS,150,46.3
1968,06,AK,ALASKA,MUMPS,18,6.32
1968,06,AL,ALABAMA,MUMPS,9,0.26
1968,06,AZ,ARIZONA,MUMPS,53,3.15
1968,06,CA,CALIFORNIA,MUMPS,473,2.44
1968,06,CO,COLORADO,MUMPS,362,17.08
1968,06,CT,CONNECTICUT,MUMPS,68,2.29
1968,06,DC,DISTRICT OF COLUMBIA,MUMPS,8,1.03
1968,06,DE,DELAWARE,MUMPS,7,1.31
1968,06,FL,FLORIDA,MUMPS,18,0.28
1968,06,HI,HAWAII,MUMPS,74,10.08
1968,06,IA,IOWA,MUMPS,589,21.01
1968,06,ID,IDAHO,MUMPS,17,2.45
1968,06,IL,ILLINOIS,MUMPS,171,1.56
1968,06,IN,INDIANA,MUMPS,94,1.85
1968,06,KS,KANSAS,MUMPS,43,1.94
1968,06,KY,KENTUCKY,MUMPS,79,2.47
1968,06,LA,LOUISIANA,MUMPS,1,0.03
1968,06,MA,MASSACHUSETTS,MUMPS,371,6.6
1968,06,MD,MARYLAND,MUMPS,42,1.1
1968,06,ME,MAINE,MUMPS,45,4.53
1968,06,MI,MICHIGAN,MUMPS,689,7.92
1968,06,MN,MINNESOTA,MUMPS,16,0.43
1968,06,MO,MISSOURI,MUMPS,71,1.55
1968,06,MS,MISSISSIPPI,MUMPS,12,0.54
